Country / territory of asylum/residence,Origin,Value
Lebanon,Sudan,705
Lebanon,Somalia,6
Lebanon,Somalia,19
Lebanon,South Sudan,0
Lebanon,South Sudan,39
Lebanon,Suriname,0
Lebanon,Syrian Arab Rep.,8
Lebanon,Syrian Arab Rep.,2248
Lebanon,Syrian Arab Rep.,992127
Lebanon,Chad,0
Lebanon,Togo,0
Lebanon,Tunisia,7
Lebanon,Tunisia,11
Lebanon,Turkey,7
Lebanon,Turkey,10
Lebanon,Turkey,8
Lebanon,Ukraine,5
Lebanon,Ukraine,0
Lebanon,United States of America,6
Lebanon,Uzbekistan,0
Lebanon,Venezuela (Bolivarian Republic of),0
Lebanon,Yemen,104
Lebanon,Yemen,0
Lebanon,Yemen,15
Liberia,Burkina Faso,0
Liberia,Central African Rep.,0
Liberia,Central African Rep.,0
Liberia,Côte d'Ivoire,0
Liberia,Côte d'Ivoire,11063
Liberia,Cameroon,0
Liberia,Cameroon,0
Liberia,Dem. Rep. of the Congo,0
Liberia,Dem. Rep. of the Congo,10
Liberia,Algeria,0
Liberia,Eritrea,0
Liberia,Eritrea,0
Liberia,Gambia,0
Liberia,Gambia,0
Liberia,Iraq,0
Liberia,Iraq,0
Liberia,Mali,19
Liberia,Mauritania,0
Liberia,Nigeria,9
Liberia,Pakistan,0
Liberia,Palestinian,0
Liberia,Rwanda,0
Liberia,Rwanda,0
Liberia,Sudan,5
Liberia,Sierra Leone,0
Liberia,Sierra Leone,374
Liberia,Somalia,0
Liberia,South Sudan,0
Liberia,Syrian Arab Rep.,6
Liberia,Syrian Arab Rep.,7
Liberia,Togo,5
Liberia,Turkey,0
Liberia,Uganda,0
Libya,Afghanistan,11
Libya,Côte d'Ivoire,0
Libya,Côte d'Ivoire,0
Libya,Cameroon,0
Libya,Cameroon,0
Libya,Dem. Rep. of the Congo,11
Libya,Dem. Rep. of the Congo,14
Libya,Congo,0
Libya,Algeria,0
Libya,Algeria,0
Libya,Egypt,0
Libya,Egypt,0
Libya,Eritrea,4661
Libya,Eritrea,471
Libya,Ethiopia,744
Libya,Ethiopia,24
Libya,Ghana,0
Libya,Gambia,0
Libya,Guinea-Bissau,0
Libya,Iraq,652
Libya,Iraq,2459
Libya,Jordan,0
Libya,Jordan,0
Libya,Liberia,0
Libya,Liberia,22
Libya,Libya,180937
Libya,Libya,149883
Libya,Morocco,0
Libya,Mali,0
Libya,Nigeria,0
Libya,Palestinian,1676
Libya,Palestinian,5303
Libya,Sudan,3660
Libya,Sudan,629
Libya,Sierra Leone,0
Libya,Somalia,2253
Libya,Somalia,143
Libya,South Sudan,0
Libya,Syrian Arab Rep.,21890
Libya,Syrian Arab Rep.,257
Libya,Chad,56
Libya,Chad,20
Libya,Togo,0
Libya,Tunisia,0
Libya,Yemen,26
Saint Lucia,Sri Lanka,0
Saint Lucia,Syrian Arab Rep.,0
Liechtenstein,Afghanistan,0
Liechtenstein,Afghanistan,0
Liechtenstein,Albania,6
Liechtenstein,Argentina,0
Liechtenstein,Armenia,8
Liechtenstein,Bangladesh,0
Liechtenstein,Bosnia and Herzegovina,0
Liechtenstein,Belarus,0
Liechtenstein,China,0
Liechtenstein,China,27
Liechtenstein,Dem. Rep. of the Congo,0
Liechtenstein,Algeria,0
Liechtenstein,Algeria,0
Liechtenstein,Eritrea,0
Liechtenstein,Eritrea,11
Liechtenstein,Georgia,0
Liechtenstein,Iran (Islamic Rep. of),5
Liechtenstein,Iran (Islamic Rep. of),0
Liechtenstein,Iraq,0
Liechtenstein,Iraq,7
Liechtenstein,Israel,0
Liechtenstein,The former Yugoslav Republic of Macedonia,7
Liechtenstein,Nigeria,0
Liechtenstein,Palestinian,0
Liechtenstein,Russian Federation,0
Liechtenstein,Somalia,0
Liechtenstein,Somalia,28
Liechtenstein,Serbia and Kosovo (S/RES/1244 (1999)),36
Liechtenstein,Serbia and Kosovo (S/RES/1244 (1999)),36
Liechtenstein,Syrian Arab Rep.,0
Liechtenstein,Syrian Arab Rep.,32
Liechtenstein,Ukraine,5
Liechtenstein,Ukraine,5
Liechtenstein,Stateless,0
Sri Lanka,Afghanistan,58
Sri Lanka,Afghanistan,133
Sri Lanka,Eritrea,0
Sri Lanka,Iran (Islamic Rep. of),11
Sri Lanka,Iran (Islamic Rep. of),8
Sri Lanka,Sri Lanka,39322
Sri Lanka,Sri Lanka,408
Sri Lanka,Sri Lanka,1586
Sri Lanka,Maldives,0
Sri Lanka,Maldives,8
Sri Lanka,Myanmar,0
Sri Lanka,Myanmar,35
Sri Lanka,Nigeria,0
Sri Lanka,Nepal,0
Sri Lanka,Pakistan,536
Sri Lanka,Pakistan,600
Sri Lanka,Palestinian,10
Sri Lanka,Somalia,0
Sri Lanka,Syrian Arab Rep.,14
Sri Lanka,Tunisia,0
Sri Lanka,Yemen,9
Sri Lanka,Yemen,12
Lesotho,Burundi,0
Lesotho,Dem. Rep. of the Congo,28
Lesotho,Dem. Rep. of the Congo,27
Lesotho,Algeria,0
Lesotho,Eritrea,0
Lesotho,Eritrea,5
Lesotho,Ethiopia,12
Lesotho,Swaziland,0
Lesotho,Uganda,0
Lesotho,Uganda,6
Lesotho,Zimbabwe,0
Lithuania,Afghanistan,9
Lithuania,Afghanistan,212
Lithuania,Armenia,19
Lithuania,Armenia,0
Lithuania,Azerbaijan,5
Lithuania,Azerbaijan,12
Lithuania,Belarus,18
Lithuania,Belarus,35
Lithuania,Côte d'Ivoire,0
Lithuania,Cameroon,5
Lithuania,Dem. Rep. of the Congo,0
Lithuania,Cuba,0
Lithuania,Egypt,0
Lithuania,Eritrea,0
Lithuania,Eritrea,38
Lithuania,Ethiopia,0
Lithuania,Georgia,0
Lithuania,Georgia,0
Lithuania,India,0
Lithuania,Iran (Islamic Rep. of),6
Lithuania,Iraq,0
Lithuania,Iraq,57
Lithuania,Israel,0
Lithuania,Kazakhstan,0
Lithuania,Kazakhstan,0
Lithuania,Kyrgyzstan,7
Lithuania,Sri Lanka,13
Lithuania,Sri Lanka,10
Lithuania,Nigeria,5
Lithuania,Pakistan,6
Lithuania,Pakistan,5
Lithuania,Russian Federation,60
Lithuania,Russian Federation,636
Lithuania,Somalia,22
Lithuania,Syrian Arab Rep.,52
Lithuania,Syrian Arab Rep.,362
Lithuania,Togo,0
Lithuania,Tajikistan,34
Lithuania,Tajikistan,24
Lithuania,Tunisia,0
Lithuania,Turkey,5
Lithuania,Turkey,14
Lithuania,Ukraine,21
Lithuania,Ukraine,63
Lithuania,Uzbekistan,16
Lithuania,Viet Nam,0
Lithuania,Stateless,35
Lithuania,Stateless,3193
Lithuania,Yemen,0
Lithuania,Zimbabwe,0
Luxembourg,Afghanistan,70
Luxembourg,Afghanistan,43
Luxembourg,Angola,15
Luxembourg,Albania,65
Luxembourg,Albania,82
Luxembourg,Armenia,6
Luxembourg,Azerbaijan,5
Luxembourg,Azerbaijan,15
Luxembourg,Burundi,0
Luxembourg,Benin,5
Luxembourg,Burkina Faso,0
Luxembourg,Bangladesh,0
Luxembourg,Bosnia and Herzegovina,15
Luxembourg,Bosnia and Herzegovina,7
Luxembourg,Belarus,10
Luxembourg,Belarus,7
Luxembourg,Bhutan,0
Luxembourg,Central African Rep.,0
Luxembourg,China,0
Luxembourg,Côte d'Ivoire,10
Luxembourg,Côte d'Ivoire,6
Luxembourg,Cameroon,10
Luxembourg,Cameroon,12
Luxembourg,Dem. Rep. of the Congo,20
Luxembourg,Dem. Rep. of the Congo,38
Luxembourg,Congo,5
Luxembourg,Costa Rica,0
Luxembourg,Algeria,50
Luxembourg,Algeria,0
Luxembourg,Egypt,10
Luxembourg,Egypt,5
Luxembourg,Eritrea,245
Luxembourg,Eritrea,79
Luxembourg,Ethiopia,25
Luxembourg,Ethiopia,43
Luxembourg,Gabon,5
Luxembourg,Gabon,0
Luxembourg,Georgia,40
Luxembourg,Ghana,5
Luxembourg,Guinea,20
Luxembourg,Guinea,10
Luxembourg,Gambia,5
Luxembourg,Gambia,6
Luxembourg,India,5
Luxembourg,Iran (Islamic Rep. of),55
Luxembourg,Iran (Islamic Rep. of),148
Luxembourg,Iraq,200
Luxembourg,Iraq,280
Luxembourg,Jordan,5
Luxembourg,Kazakhstan,0
Luxembourg,Lebanon,5
Luxembourg,Lebanon,0
Luxembourg,Libya,10
Luxembourg,Libya,5
Luxembourg,Sri Lanka,5
Luxembourg,Morocco,55
Luxembourg,Morocco,0
Luxembourg,Rep. of Moldova,5
Luxembourg,Rep. of Moldova,0
Luxembourg,Mexico,5
Luxembourg,The former Yugoslav Republic of Macedonia,10
Luxembourg,The former Yugoslav Republic of Macedonia,0
Luxembourg,Mali,5
Luxembourg,Mali,0
Luxembourg,Montenegro,10
Luxembourg,Montenegro,18
Luxembourg,Mongolia,0
Luxembourg,Mauritania,0
Luxembourg,Nigeria,15
Luxembourg,Nigeria,10
Luxembourg,Pakistan,0
Luxembourg,Peru,0
Luxembourg,Dem. People's Rep. of Korea,12
Luxembourg,Russian Federation,10
Luxembourg,Russian Federation,33
Luxembourg,Rwanda,19
Luxembourg,Sudan,25
Luxembourg,Sudan,0
Luxembourg,Senegal,5
Luxembourg,Senegal,0
Luxembourg,Sierra Leone,0
Luxembourg,Somalia,15
Luxembourg,Somalia,44
Luxembourg,Serbia and Kosovo (S/RES/1244 (1999)),80
Luxembourg,Serbia and Kosovo (S/RES/1244 (1999)),265
Luxembourg,Syrian Arab Rep.,225
Luxembourg,Syrian Arab Rep.,686
Luxembourg,Chad,0
Luxembourg,Togo,5
Luxembourg,Togo,5
Luxembourg,Tajikistan,5
Luxembourg,Tajikistan,0
Luxembourg,Turkmenistan,5
Luxembourg,Tunisia,45
Luxembourg,Tunisia,0
Luxembourg,Turkey,30
Luxembourg,Turkey,24
Luxembourg,United Rep. of Tanzania,0
Luxembourg,Uganda,0
Luxembourg,Ukraine,40
Luxembourg,Ukraine,6
Luxembourg,Uruguay,0
Luxembourg,Uzbekistan,0
Luxembourg,Stateless,46
Luxembourg,Stateless,83
Luxembourg,Various/Unknown,10
Luxembourg,Yemen,5
Latvia,Afghanistan,8
Latvia,Afghanistan,58
Latvia,Azerbaijan,0
Latvia,Azerbaijan,6
Latvia,Belarus,0
Latvia,Belarus,7
Latvia,Côte d'Ivoire,0
Latvia,Cameroon,0
Latvia,Dem. Rep. of the Congo,0
Latvia,Dem. Rep. of the Congo,0
Latvia,Colombia,0
Latvia,Cuba,0
Latvia,Egypt,5
Latvia,Eritrea,30
Latvia,Ghana,0
Latvia,Iran (Islamic Rep. of),23
Latvia,Iraq,0
Latvia,Iraq,34
Latvia,Israel,0
Latvia,Kazakhstan,11
Latvia,Kazakhstan,5
Latvia,Kenya,0
Latvia,Kyrgyzstan,10
Latvia,Lebanon,0
Latvia,Sri Lanka,0
Latvia,Nigeria,0
Latvia,Pakistan,0
Latvia,Palestinian,5
Latvia,Russian Federation,19
Latvia,Russian Federation,24
Latvia,Sudan,0
Latvia,Somalia,7
Latvia,Syrian Arab Rep.,393
Latvia,Tajikistan,0
Latvia,Tajikistan,5
Latvia,Turkey,14
Latvia,Ukraine,0
Latvia,Uzbekistan,5
Latvia,Uzbekistan,12
Latvia,Venezuela (Bolivarian Republic of),0
Latvia,Viet Nam,6
Latvia,Stateless,233571
"China, Macao SAR",Cameroon,0
"China, Macao SAR",India,0
"China, Macao SAR",Syrian Arab Rep.,0
Morocco,Afghanistan,0
Morocco,Angola,0
Morocco,Angola,0
Morocco,Azerbaijan,0
Morocco,Burundi,0
Morocco,Benin,5
Morocco,Burkina Faso,15
Morocco,Bosnia and Herzegovina,0
Morocco,Central African Rep.,56
Morocco,Central African Rep.,243
Morocco,China,0
Morocco,China,0
Morocco,Côte d'Ivoire,262
Morocco,Côte d'Ivoire,311
Morocco,Cameroon,535
Morocco,Cameroon,79
Morocco,Dem. Rep. of the Congo,140
Morocco,Dem. Rep. of the Congo,178
Morocco,Congo,62
Morocco,Congo,16
Morocco,Algeria,5
Morocco,Algeria,5
Morocco,Egypt,0
Morocco,Egypt,0
Morocco,Eritrea,0
Morocco,Eritrea,0
Morocco,Ethiopia,0
Morocco,France,0
Morocco,Gabon,0
Morocco,United Kingdom,0
Morocco,Ghana,0
Morocco,Ghana,0
Morocco,Guinea,503
Morocco,Guinea,31
Morocco,Gambia,7
Morocco,Gambia,0
Morocco,Guinea-Bissau,9
Morocco,Equatorial Guinea,0
Morocco,Iraq,10
Morocco,Iraq,150
Morocco,Italy,0
Morocco,Jordan,0
Morocco,Lebanon,17
Morocco,Lebanon,0
Morocco,Liberia,23
Morocco,Liberia,0
Morocco,Libya,5
Morocco,Libya,32
Morocco,Mali,78
Morocco,Mali,16
Morocco,Myanmar,0
Morocco,Mauritania,0
Morocco,Mauritania,0
Morocco,Niger,0
Morocco,Niger,0
Morocco,Nigeria,63
Morocco,Nigeria,9
Morocco,Pakistan,7
Morocco,Pakistan,5
Morocco,Palestinian,27
Morocco,Palestinian,71
Morocco,Sudan,7
Morocco,Sudan,5
Morocco,Senegal,104
Morocco,Senegal,57
Morocco,Sierra Leone,40
Morocco,Somalia,0
Morocco,Somalia,0
Morocco,South Sudan,0
Morocco,Swaziland,0
Morocco,Syrian Arab Rep.,2953
Morocco,Chad,6
Morocco,Chad,0
Morocco,Togo,9
Morocco,Togo,0
Morocco,Tunisia,0
Morocco,Turkey,39
Morocco,Yemen,517
Monaco,Various/Unknown,25
Rep. of Moldova,Afghanistan,8
Rep. of Moldova,Afghanistan,18
Rep. of Moldova,Angola,0
Rep. of Moldova,Armenia,0
Rep. of Moldova,Armenia,19
Rep. of Moldova,Azerbaijan,0
Rep. of Moldova,Azerbaijan,0
Rep. of Moldova,Belarus,0
Rep. of Moldova,Belarus,0
Rep. of Moldova,Côte d'Ivoire,0
Rep. of Moldova,Cameroon,0
Rep. of Moldova,Egypt,0
Rep. of Moldova,Georgia,6
Rep. of Moldova,Georgia,0
Rep. of Moldova,Guinea,0
Rep. of Moldova,India,0
Rep. of Moldova,Iran (Islamic Rep. of),0
Rep. of Moldova,Iran (Islamic Rep. of),0
Rep. of Moldova,Iraq,0
Rep. of Moldova,Iraq,24
Rep. of Moldova,Jordan,0
Rep. of Moldova,Kyrgyzstan,0
Rep. of Moldova,Kyrgyzstan,11
Rep. of Moldova,Lebanon,0
Rep. of Moldova,Liberia,0
Rep. of Moldova,Libya,0
Rep. of Moldova,Nigeria,0
Rep. of Moldova,Nigeria,0
Rep. of Moldova,Nepal,0
Rep. of Moldova,Pakistan,0
Rep. of Moldova,Pakistan,0
Rep. of Moldova,Poland,0
Rep. of Moldova,Palestinian,5
Rep. of Moldova,Russian Federation,0
Rep. of Moldova,Russian Federation,0
Rep. of Moldova,Sudan,9
Rep. of Moldova,Syrian Arab Rep.,16
Rep. of Moldova,Syrian Arab Rep.,204
Rep. of Moldova,Tajikistan,7
Rep. of Moldova,Turkmenistan,0
Rep. of Moldova,Turkmenistan,0
Rep. of Moldova,Turkey,8
Rep. of Moldova,Turkey,0
Rep. of Moldova,Ukraine,14
Rep. of Moldova,Ukraine,60
Rep. of Moldova,Uzbekistan,0
Rep. of Moldova,Uzbekistan,9
Rep. of Moldova,Stateless,4569
Rep. of Moldova,Yemen,5
Madagascar,Afghanistan,0
Madagascar,Afghanistan,0
Madagascar,Burundi,0
Madagascar,Central African Rep.,0
Madagascar,Côte d'Ivoire,0
Madagascar,Dem. Rep. of the Congo,9
Madagascar,Dem. Rep. of the Congo,0
Madagascar,Congo,0
Madagascar,Egypt,0
Madagascar,Eritrea,0
Madagascar,Pakistan,0
Madagascar,Pakistan,12
Madagascar,Palestinian,0
Madagascar,Somalia,0
Madagascar,Syrian Arab Rep.,0
Madagascar,Turkey,20
Madagascar,Yemen,23
Madagascar,Yemen,22
Mexico,Afghanistan,6
Mexico,Afghanistan,0
Mexico,Angola,0
Mexico,Albania,8
Mexico,Albania,8
Mexico,Argentina,0
Mexico,Burundi,0
Mexico,Benin,0
Mexico,Bangladesh,10
Mexico,Bangladesh,0
Mexico,Belize,5
Mexico,Belize,0
Mexico,Bolivia (Plurinational State of),0
Mexico,Brazil,0
Mexico,Brazil,0
Mexico,Central African Rep.,0
Mexico,Canada,0
Mexico,Chile,0
Mexico,Chile,0
Mexico,China,0
Mexico,China,5
Mexico,Côte d'Ivoire,0
Mexico,Cameroon,68
Mexico,Cameroon,18
Mexico,Dem. Rep. of the Congo,10
Mexico,Dem. Rep. of the Congo,68
Mexico,Congo,10
Mexico,Congo,19
Mexico,Colombia,137
Mexico,Colombia,284
Mexico,Costa Rica,5
Mexico,Cuba,244
Mexico,Cuba,69
Mexico,Czech Rep.,0
Mexico,Dominican Rep.,10
Mexico,Dominican Rep.,9
Mexico,Algeria,0
Mexico,Ecuador,18
Mexico,Ecuador,0
Mexico,Egypt,0
Mexico,Eritrea,0
Mexico,Eritrea,7
Mexico,Ethiopia,0
Mexico,Ethiopia,7
Mexico,France,0
Mexico,Ghana,38
Mexico,Ghana,7
Mexico,Guinea,10
Mexico,Guinea,0
Mexico,Gambia,0
Mexico,Equatorial Guinea,0
Mexico,Guatemala,429
Mexico,Guatemala,627
Mexico,Honduras,2983
Mexico,Honduras,2895
Mexico,Haiti,429
Mexico,Haiti,179
Mexico,Indonesia,0
Mexico,India,114
Mexico,India,11
Mexico,Iran (Islamic Rep. of),0
Mexico,Iran (Islamic Rep. of),36
Mexico,Iraq,6
Mexico,Iraq,42
Mexico,Israel,0
Mexico,Italy,0
Mexico,Jamaica,0
Mexico,Jordan,0
Mexico,Jordan,0
Mexico,Lebanon,0
Mexico,Libya,0
Mexico,Libya,0
Mexico,Sri Lanka,10
Mexico,Sri Lanka,19
Mexico,Morocco,0
Mexico,The former Yugoslav Republic of Macedonia,0
Mexico,The former Yugoslav Republic of Macedonia,0
Mexico,Myanmar,0
Mexico,Mauritania,0
Mexico,Namibia,0
Mexico,Nigeria,41
Mexico,Nigeria,25
Mexico,Nicaragua,57
Mexico,Nicaragua,28
Mexico,Nepal,0
Mexico,Pakistan,9
Mexico,Pakistan,7
Mexico,Panama,0
Mexico,Panama,0
Mexico,Peru,0
Mexico,Peru,11
Mexico,Palestinian,0
Mexico,Palestinian,0
Mexico,Romania,7
Mexico,Russian Federation,11
Mexico,Russian Federation,19
Mexico,Rwanda,0
Mexico,Senegal,0
Mexico,Singapore,0
Mexico,Sierra Leone,5
Mexico,Sierra Leone,0
Mexico,El Salvador,2418
Mexico,El Salvador,3332
Mexico,Somalia,12
Mexico,Somalia,0
Mexico,Serbia and Kosovo (S/RES/1244 (1999)),0
Mexico,Syrian Arab Rep.,23
Mexico,Togo,0
Mexico,Timor-Leste,0
Mexico,Turkey,7
Mexico,Uganda,0
Mexico,Ukraine,0
Mexico,Ukraine,9
Mexico,Uruguay,0
Mexico,United States of America,16
Mexico,United States of America,0
Mexico,Uzbekistan,0
Mexico,Venezuela (Bolivarian Republic of),3183
Mexico,Venezuela (Bolivarian Republic of),1185
Mexico,Stateless,13
Mexico,Yemen,0
Mexico,Yemen,0
Mexico,South Africa,0
The former Yugoslav Republic of Macedonia,Afghanistan,0
The former Yugoslav Republic of Macedonia,Afghanistan,0
The former Yugoslav Republic of Macedonia,Algeria,0
The former Yugoslav Republic of Macedonia,Algeria,0
The former Yugoslav Republic of Macedonia,Iraq,5
The former Yugoslav Republic of Macedonia,Iraq,0
The former Yugoslav Republic of Macedonia,Nigeria,0
The former Yugoslav Republic of Macedonia,Pakistan,0
The former Yugoslav Republic of Macedonia,Pakistan,0
The former Yugoslav Republic of Macedonia,Somalia,0
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),394
The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,0
The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,15
The former Yugoslav Republic of Macedonia,Turkey,11
The former Yugoslav Republic of Macedonia,Stateless,0
The former Yugoslav Republic of Macedonia,Stateless,590
Mali,Burundi,5
Mali,Burundi,7
Mali,Central African Rep.,458
Mali,Central African Rep.,809
Mali,Côte d'Ivoire,44
Mali,Côte d'Ivoire,614
Mali,Dem. Rep. of the Congo,36
Mali,Dem. Rep. of the Congo,233
Mali,Congo,0
Mali,Congo,24
Mali,Guinea,0
Mali,Mali,38172
Mali,Mali,23240
Mali,Mali,5076
Mali,Mauritania,15319
Mali,Pakistan,6
Mali,Rwanda,7
Mali,Sierra Leone,0
Mali,Syrian Arab Rep.,9
Mali,Chad,0
Mali,Togo,14
Mali,Tunisia,0
Malta,Afghanistan,6
Malta,Afghanistan,0
Malta,Albania,0
Malta,Albania,0
Malta,Armenia,0
Malta,Burkina Faso,0
Malta,Bangladesh,0
Malta,Bangladesh,8
Malta,Belarus,9
Malta,Brazil,0
Malta,Canada,0
Malta,China,15
Malta,Côte d'Ivoire,9
Malta,Côte d'Ivoire,10
Malta,Cameroon,0
Malta,Cameroon,9
Malta,Dem. Rep. of the Congo,0
Malta,Congo,0
Malta,Colombia,0
Malta,Cuba,0
Malta,Czech Rep.,0
Malta,Algeria,0
Malta,Egypt,14
Malta,Egypt,74
Malta,Eritrea,122
Malta,Eritrea,782
Malta,Ethiopia,34
Malta,Ethiopia,161
Malta,Georgia,11
Malta,Georgia,0
Malta,Ghana,5
Malta,Guinea,0
Malta,Guinea,0
Malta,Gambia,7
Malta,Gambia,23
Malta,Guinea-Bissau,0
Malta,"China, Hong Kong SAR",0
Malta,"China, Hong Kong SAR",0
Malta,India,0
Malta,India,0
Malta,Iran (Islamic Rep. of),0
Malta,Iran (Islamic Rep. of),28
Malta,Iraq,45
Malta,Iraq,72
Malta,Jordan,0
Malta,Kazakhstan,0
Malta,Kuwait,0
Malta,Lebanon,0
Malta,Lebanon,0
Malta,Liberia,0
Malta,Liberia,6
Malta,Libya,257
Malta,Libya,2459
Malta,Sri Lanka,0
Malta,Sri Lanka,7
Malta,Morocco,6
Malta,Morocco,27
Malta,The former Yugoslav Republic of Macedonia,7
Malta,The former Yugoslav Republic of Macedonia,0
Malta,Mali,5
Malta,Mali,17
Malta,Myanmar,0
Malta,Malaysia,0
Malta,Niger,0
Malta,Nigeria,34
Malta,Nigeria,107
Malta,Nepal,0
Malta,Pakistan,17
Malta,Pakistan,51
Malta,Philippines,0
Malta,Palestinian,13
Malta,Palestinian,68
Malta,Russian Federation,5
Malta,Russian Federation,12
Malta,Saudi Arabia,0
Malta,Sudan,22
Malta,Sudan,187
Malta,Senegal,0
Malta,Senegal,0
Malta,Sierra Leone,0
Malta,Sierra Leone,0
Malta,Somalia,337
Malta,Somalia,1730
Malta,Serbia and Kosovo (S/RES/1244 (1999)),0
Malta,Serbia and Kosovo (S/RES/1244 (1999)),7
Malta,South Sudan,22
Malta,Syrian Arab Rep.,251
Malta,Syrian Arab Rep.,1289
Malta,Chad,6
Malta,Togo,0
Malta,Togo,0
Malta,Turkmenistan,0
Malta,Tunisia,5
Malta,Tunisia,12
Malta,Turkey,16
Malta,Turkey,0
Malta,Ukraine,68
Malta,Ukraine,120
Malta,Uzbekistan,0
Malta,Venezuela (Bolivarian Republic of),33
Malta,Venezuela (Bolivarian Republic of),0
Malta,Stateless,11
Malta,Stateless,11
Malta,Various/Unknown,615
Malta,Yemen,0
Malta,Zimbabwe,0
Malta,Zimbabwe,0
Myanmar,Myanmar,353108
Myanmar,Myanmar,684
Myanmar,Myanmar,0
Myanmar,Stateless,495939
Montenegro,Bosnia and Herzegovina,29
Montenegro,Belarus,0
Montenegro,Cuba,0
Montenegro,Cuba,7
Montenegro,Algeria,81
Montenegro,Eritrea,0
Montenegro,Ghana,0
Montenegro,Croatia,0
Montenegro,Croatia,14
Montenegro,Iran (Islamic Rep. of),5
Montenegro,Iraq,0
Montenegro,Kazakhstan,0
Montenegro,Lebanon,0
Montenegro,Morocco,23
Montenegro,Morocco,0
Montenegro,The former Yugoslav Republic of Macedonia,0
Montenegro,Pakistan,7
Montenegro,Palestinian,0
Montenegro,Russian Federation,0
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),0
Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),729
Montenegro,Syrian Arab Rep.,47
Montenegro,Syrian Arab Rep.,0
Montenegro,Tunisia,0
Montenegro,Ukraine,0
Montenegro,Ukraine,0
Montenegro,Stateless,0
Montenegro,Stateless,145
Montenegro,Various/Unknown,11703
Montenegro,Yemen,0
Montenegro,Yemen,10
Mongolia,Afghanistan,0
Mongolia,China,0
Mongolia,China,0
Mongolia,Mongolia,5
Mongolia,Stateless,17
Mongolia,Yemen,0
Mozambique,Angola,0
Mozambique,Angola,0
Mozambique,Burundi,6770
Mozambique,Burundi,982
Mozambique,Central African Rep.,0
Mozambique,Côte d'Ivoire,15
Mozambique,Dem. Rep. of the Congo,6859
Mozambique,Dem. Rep. of the Congo,2940
Mozambique,Congo,14
Mozambique,Congo,12
Mozambique,Colombia,0
Mozambique,Cuba,0
Mozambique,Eritrea,0
Mozambique,Ethiopia,8
Mozambique,Ethiopia,0
Mozambique,Guinea,0
Mozambique,Kenya,5
Mozambique,Mozambique,15128
Mozambique,Mozambique,6231
Mozambique,Mauritania,0
Mozambique,Rwanda,2638
Mozambique,Rwanda,766
Mozambique,Sudan,17
Mozambique,Sudan,0
Mozambique,Sierra Leone,0
Mozambique,Somalia,2444
Mozambique,Somalia,159
Mozambique,South Sudan,0
Mozambique,Uganda,15
Mozambique,Uganda,7
Mauritania,Afghanistan,7
Mauritania,Angola,0
Mauritania,Burundi,0
Mauritania,Benin,6
Mauritania,Central African Rep.,70
Mauritania,Central African Rep.,555
Mauritania,Côte d'Ivoire,64
Mauritania,Côte d'Ivoire,269
Mauritania,Cameroon,46
Mauritania,Cameroon,0
Mauritania,Dem. Rep. of the Congo,22
Mauritania,Dem. Rep. of the Congo,47
Mauritania,Congo,8
Mauritania,Congo,9
Mauritania,Algeria,13
Mauritania,Egypt,0
Mauritania,Eritrea,0
Mauritania,Western Sahara,26001
Mauritania,Ethiopia,6
Mauritania,Gabon,0
Mauritania,Ghana,0
Mauritania,Guinea,45
Mauritania,Guinea,8
Mauritania,Gambia,5
Mauritania,Gambia,0
Mauritania,Guinea-Bissau,0
Mauritania,Iraq,0
Mauritania,Iraq,38
Mauritania,Jordan,0
Mauritania,Lebanon,0
Mauritania,Lebanon,0
Mauritania,Liberia,0
Mauritania,Libya,0
Mauritania,Libya,0
Mauritania,Morocco,0
Mauritania,Mali,31
Mauritania,Mali,49829
Mauritania,Niger,0
Mauritania,Nigeria,70
Mauritania,Nigeria,17
Mauritania,Palestinian,26
Mauritania,Palestinian,40
Mauritania,Rwanda,0
Mauritania,Rwanda,0
Mauritania,Sudan,26
Mauritania,Sudan,12
Mauritania,Senegal,54
Mauritania,Senegal,70
Mauritania,Sierra Leone,23
Mauritania,Sierra Leone,0
Mauritania,Somalia,0
Mauritania,Somalia,5
Mauritania,South Sudan,0
Mauritania,Syrian Arab Rep.,112
Mauritania,Syrian Arab Rep.,464
Mauritania,Chad,0
Mauritania,Togo,18
Mauritania,Togo,30
Mauritania,Tunisia,0
Mauritania,Turkey,71
Mauritania,Ukraine,0
Mauritania,United States of America,0
Mauritania,Yemen,0
Mauritania,Yemen,0
Mauritius,Syrian Arab Rep.,0
Malawi,Burundi,5490
Malawi,Burundi,9
Malawi,Burundi,1649
Malawi,Brazil,0
Malawi,Côte d'Ivoire,0
Malawi,Dem. Rep. of the Congo,13726
Malawi,Dem. Rep. of the Congo,0
Malawi,Dem. Rep. of the Congo,5334
Malawi,Eritrea,0
Malawi,Ethiopia,31
Malawi,Ethiopia,5
Malawi,Kenya,0
Malawi,Mozambique,3367
Malawi,Rwanda,3307
Malawi,Rwanda,348
Malawi,Rwanda,1943
Malawi,Sudan,0
Malawi,Somalia,43
Malawi,Somalia,46
Malawi,South Sudan,0
