Country / territory of asylum/residence,Origin,Value
Sweden,Lebanon,2328
Sweden,Liberia,48
Sweden,Libya,29
Sweden,Sri Lanka,419
Sweden,Lithuania,14
Sweden,Latvia,15
Sweden,Morocco,61
Sweden,Rep. of Moldova,5
Sweden,Madagascar,1
Sweden,Mexico,2
Sweden,The former Yugoslav Republic of Macedonia,286
Sweden,Mali,7
Sweden,Myanmar,43
Sweden,Mauritania,6
Sweden,Mauritius,1
Sweden,Malawi,5
Sweden,Malaysia,9
Sweden,Niger,2
Sweden,Nigeria,37
Sweden,Nicaragua,17
Sweden,Pakistan,88
Sweden,Panama,19
Sweden,Peru,1396
Sweden,Philippines,7
Sweden,Poland,113
Sweden,Paraguay,4
Sweden,Romania,944
Sweden,Russian Federation,1490
Sweden,Rwanda,84
Sweden,Saudi Arabia,6
Sweden,Sudan,155
Sweden,Senegal,11
Sweden,Singapore,1
Sweden,Sierra Leone,14
Sweden,El Salvador,638
Sweden,Somalia,7302
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),27514
Sweden,Serbia and Kosovo (S/RES/1244 (1999)),1319
Sweden,Slovakia,13
Sweden,Slovenia,20
Sweden,Syrian Arab Rep.,2028
Sweden,Chad,15
Sweden,Togo,63
Sweden,Thailand,52
Sweden,Tajikistan,36
Sweden,Turkmenistan,57
Sweden,Tunisia,117
Sweden,Turkey,1897
Sweden,United Rep. of Tanzania,21
Sweden,Uganda,570
Sweden,Ukraine,203
Sweden,Uruguay,15
Sweden,United States of America,20
Sweden,Uzbekistan,57
Sweden,Venezuela (Bolivarian Republic of),8
Sweden,Viet Nam,1464
Sweden,Stateless,1867
Sweden,Various/Unknown,10800
Sweden,Various/Unknown,5658
Sweden,Yemen,21
Sweden,South Africa,16
Sweden,Zambia,1
Swaziland,Angola,99
Swaziland,Burundi,152
Swaziland,Bulgaria,4
Swaziland,Dem. Rep. of the Congo,115
Swaziland,Congo,53
Swaziland,Ethiopia,23
Swaziland,Kenya,1
Swaziland,Liberia,27
Swaziland,Sri Lanka,17
Swaziland,Nigeria,1
Swaziland,Russian Federation,4
Swaziland,Rwanda,67
Swaziland,Sierra Leone,13
Swaziland,Somalia,69
Swaziland,Uganda,45
Syrian Arab Rep.,Afghanistan,25
Syrian Arab Rep.,Afghanistan,172
Syrian Arab Rep.,Armenia,4
Syrian Arab Rep.,Azerbaijan,2
Syrian Arab Rep.,Burundi,1
Syrian Arab Rep.,Bahrain,33
Syrian Arab Rep.,Bahrain,23
Syrian Arab Rep.,Bosnia and Herzegovina,11
Syrian Arab Rep.,Comoros,1
Syrian Arab Rep.,Algeria,103
Syrian Arab Rep.,Algeria,14
Syrian Arab Rep.,Egypt,6
Syrian Arab Rep.,Egypt,5
Syrian Arab Rep.,Eritrea,12
Syrian Arab Rep.,Eritrea,6
Syrian Arab Rep.,Eritrea,1
Syrian Arab Rep.,Iran (Islamic Rep. of),132
Syrian Arab Rep.,Iran (Islamic Rep. of),47
Syrian Arab Rep.,Iraq,1405
Syrian Arab Rep.,Iraq,1829
Syrian Arab Rep.,Iraq,2
Syrian Arab Rep.,Jordan,11
Syrian Arab Rep.,Jordan,12
Syrian Arab Rep.,Lebanon,1
Syrian Arab Rep.,Lebanon,1
Syrian Arab Rep.,Liberia,1
Syrian Arab Rep.,Libya,1
Syrian Arab Rep.,Morocco,5
Syrian Arab Rep.,Qatar,1
Syrian Arab Rep.,Russian Federation,18
Syrian Arab Rep.,Saudi Arabia,1
Syrian Arab Rep.,Saudi Arabia,1
Syrian Arab Rep.,Sudan,290
Syrian Arab Rep.,Sudan,91
Syrian Arab Rep.,Sierra Leone,4
Syrian Arab Rep.,Somalia,314
Syrian Arab Rep.,Somalia,443
Syrian Arab Rep.,Somalia,7
Syrian Arab Rep.,Serbia and Kosovo (S/RES/1244 (1999)),5
Syrian Arab Rep.,Serbia and Kosovo (S/RES/1244 (1999)),3
Syrian Arab Rep.,Tunisia,8
Syrian Arab Rep.,Tunisia,34
Syrian Arab Rep.,Turkey,76
Syrian Arab Rep.,Turkey,11
Syrian Arab Rep.,Stateless,10
Syrian Arab Rep.,Various/Unknown,7
Syrian Arab Rep.,Various/Unknown,10
Syrian Arab Rep.,Yemen,168
Syrian Arab Rep.,Yemen,748
Syrian Arab Rep.,Yemen,1
Chad,Angola,1
Chad,Burundi,2
Chad,Burkina Faso,1
Chad,Dem. Rep. of the Congo,110
Chad,Dem. Rep. of the Congo,186
Chad,Congo,84
Chad,Congo,15
Chad,Congo,19
Chad,Iran (Islamic Rep. of),5
Chad,Liberia,10
Chad,Liberia,11
Chad,Nigeria,4
Chad,Rwanda,91
Chad,Rwanda,20
Chad,Sudan,249
Chad,Sudan,17436
Chad,Senegal,1
Chad,Sierra Leone,1
Chad,Somalia,11
Togo,Burundi,3
Togo,Burundi,61
Togo,Burkina Faso,1
Togo,Congo,5
Togo,Congo,33
Togo,Ghana,11208
Togo,Nigeria,16
Togo,Rwanda,69
Togo,Rwanda,770
Togo,Rwanda,1
Togo,Various/Unknown,135
Thailand,Afghanistan,9
Thailand,Afghanistan,20
Thailand,China,19
Thailand,China,46
Thailand,Iran (Islamic Rep. of),28
Thailand,Iran (Islamic Rep. of),21
Thailand,Iraq,25
Thailand,Iraq,36
Thailand,Cambodia,51
Thailand,Cambodia,117
Thailand,Lao People's Dem. Rep.,5
Thailand,Lao People's Dem. Rep.,49
Thailand,Sri Lanka,6
Thailand,Sri Lanka,62
Thailand,Sri Lanka,1
Thailand,Myanmar,171
Thailand,Myanmar,104569
Thailand,Dem. People's Rep. of Korea,6
Thailand,Somalia,1
Thailand,Viet Nam,2
Thailand,Viet Nam,4
Thailand,Viet Nam,15
Thailand,Various/Unknown,45
Thailand,Various/Unknown,41
Thailand,Various/Unknown,2
Tajikistan,Afghanistan,233
Tajikistan,Afghanistan,15354
Tajikistan,Iran (Islamic Rep. of),5
Tajikistan,Iraq,1
Tajikistan,Russian Federation,4
Turkmenistan,Afghanistan,128
Turkmenistan,Afghanistan,1450
Turkmenistan,Afghanistan,120
Turkmenistan,Azerbaijan,89
Turkmenistan,Azerbaijan,61
Turkmenistan,Azerbaijan,27
Turkmenistan,Iran (Islamic Rep. of),2
Turkmenistan,Iraq,1
Turkmenistan,Iraq,13
Turkmenistan,Russian Federation,5
Turkmenistan,Tajikistan,349
Turkmenistan,Tajikistan,12659
Turkmenistan,Tajikistan,200
Timor-Leste,Timor-Leste,5000
Tunisia,Burundi,7
Tunisia,Bulgaria,1
Tunisia,Bosnia and Herzegovina,2
Tunisia,Congo,1
Tunisia,Algeria,5
Tunisia,Algeria,60
Tunisia,Spain,1
Tunisia,Spain,1
Tunisia,France,1
Tunisia,Iran (Islamic Rep. of),6
Tunisia,Iraq,11
Tunisia,Liberia,2
Tunisia,Libya,1
Tunisia,Mauritania,1
Tunisia,Poland,2
Tunisia,Palestinian,298
Tunisia,Russian Federation,2
Tunisia,Russian Federation,3
Tunisia,Sierra Leone,1
Tunisia,Somalia,36
Tunisia,Syrian Arab Rep.,5
Tunisia,Chad,1
Tunisia,Chad,1
Turkey,Afghanistan,46
Turkey,Afghanistan,44
Turkey,Afghanistan,6
Turkey,Bosnia and Herzegovina,634
Turkey,Bosnia and Herzegovina,142
Turkey,China,10
Turkey,China,11
Turkey,Dem. Rep. of the Congo,2
Turkey,Congo,4
Turkey,Algeria,5
Turkey,Egypt,5
Turkey,Eritrea,1
Turkey,Ethiopia,6
Turkey,Ethiopia,1
Turkey,Ghana,1
Turkey,Iran (Islamic Rep. of),3133
Turkey,Iran (Islamic Rep. of),1357
Turkey,Iraq,1936
Turkey,Iraq,642
Turkey,Iraq,8
Turkey,Jordan,4
Turkey,Lebanon,1
Turkey,Libya,8
Turkey,Sri Lanka,1
Turkey,Sri Lanka,1
Turkey,Myanmar,1
Turkey,Myanmar,1
Turkey,Nigeria,4
Turkey,Palestinian,8
Turkey,Palestinian,60
Turkey,Rwanda,2
Turkey,Rwanda,1
Turkey,Sudan,6
Turkey,Sudan,1
Turkey,Sierra Leone,1
Turkey,Somalia,4
Turkey,Somalia,11
Turkey,Serbia and Kosovo (S/RES/1244 (1999)),1
Turkey,Serbia and Kosovo (S/RES/1244 (1999)),286
Turkey,Serbia and Kosovo (S/RES/1244 (1999)),98
Turkey,Syrian Arab Rep.,2
Turkey,Syrian Arab Rep.,1
Turkey,Tajikistan,7
Turkey,Tunisia,1
Turkey,Uzbekistan,10
Turkey,Uzbekistan,8
Turkey,Various/Unknown,43
United Rep. of Tanzania,Burundi,538448
United Rep. of Tanzania,Burundi,6547
United Rep. of Tanzania,Dem. Rep. of the Congo,110412
United Rep. of Tanzania,Dem. Rep. of the Congo,7
United Rep. of Tanzania,Ethiopia,2
United Rep. of Tanzania,Kenya,131
United Rep. of Tanzania,Rwanda,21207
United Rep. of Tanzania,Rwanda,27372
United Rep. of Tanzania,Rwanda,2176
United Rep. of Tanzania,Sudan,6
United Rep. of Tanzania,Somalia,67
United Rep. of Tanzania,Somalia,2991
United Rep. of Tanzania,Uganda,7
United Rep. of Tanzania,Various/Unknown,1639
United Rep. of Tanzania,Various/Unknown,2
Uganda,Burundi,48
Uganda,Burundi,118
Uganda,Dem. Rep. of the Congo,1271
Uganda,Dem. Rep. of the Congo,9019
Uganda,Dem. Rep. of the Congo,1
Uganda,Eritrea,12
Uganda,Eritrea,27
Uganda,Ethiopia,75
Uganda,Ethiopia,208
Uganda,Ethiopia,2
Uganda,India,1
Uganda,Iran (Islamic Rep. of),1
Uganda,Iraq,8
Uganda,Kenya,14
Uganda,Kenya,100
Uganda,Liberia,4
Uganda,Sri Lanka,1
Uganda,Sri Lanka,1
Uganda,Nigeria,1
Uganda,Pakistan,2
Uganda,Pakistan,1
Uganda,Rwanda,268
Uganda,Rwanda,13740
Uganda,Rwanda,257
Uganda,Sudan,640
Uganda,Sudan,212156
Uganda,Sudan,12
Uganda,Somalia,133
Uganda,Somalia,1236
Uganda,Serbia and Kosovo (S/RES/1244 (1999)),4
Uganda,Chad,2
Uganda,Chad,3
Uganda,Various/Unknown,1
Ukraine,Afghanistan,23
Ukraine,Afghanistan,36
Ukraine,Afghanistan,1685
Ukraine,Angola,165
Ukraine,Angola,38
Ukraine,Armenia,228
Ukraine,Azerbaijan,6
Ukraine,Azerbaijan,192
Ukraine,Burundi,10
Ukraine,Burundi,10
Ukraine,Benin,1
Ukraine,Burkina Faso,1
Ukraine,Bosnia and Herzegovina,5
Ukraine,Cameroon,1
Ukraine,Dem. Rep. of the Congo,47
Ukraine,Dem. Rep. of the Congo,13
Ukraine,Congo,1
Ukraine,Congo,54
Ukraine,Congo,109
Ukraine,Congo,2
Ukraine,Algeria,1
Ukraine,Egypt,2
Ukraine,Eritrea,2
Ukraine,Eritrea,2
Ukraine,Ethiopia,244
Ukraine,Ethiopia,39
Ukraine,Ethiopia,4
Ukraine,Georgia,8
Ukraine,Georgia,2202
Ukraine,Georgia,111
Ukraine,Guinea-Bissau,1
Ukraine,Iran (Islamic Rep. of),1
Ukraine,Iran (Islamic Rep. of),24
Ukraine,Iraq,41
Ukraine,Kazakhstan,1
Ukraine,Kazakhstan,16
Ukraine,Kazakhstan,1
Ukraine,Cambodia,1
Ukraine,Lao People's Dem. Rep.,2
Ukraine,Liberia,4
Ukraine,Liberia,2
Ukraine,Libya,2
Ukraine,Sri Lanka,2
Ukraine,Sri Lanka,3
Ukraine,Madagascar,1
Ukraine,Mali,2
Ukraine,Mozambique,1
Ukraine,Nigeria,2
Ukraine,Palestinian,1
Ukraine,Palestinian,6
Ukraine,Russian Federation,33
Ukraine,Russian Federation,122
Ukraine,Russian Federation,218
Ukraine,Rwanda,12
Ukraine,Saudi Arabia,1
Ukraine,Sudan,69
Ukraine,Senegal,1
Ukraine,Sierra Leone,23
Ukraine,Sierra Leone,11
Ukraine,Somalia,58
Ukraine,Somalia,5
Ukraine,Somalia,1
Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),8
Ukraine,Syrian Arab Rep.,3
Ukraine,Syrian Arab Rep.,36
Ukraine,Chad,5
Ukraine,Tajikistan,33
Ukraine,Turkmenistan,8
Ukraine,Turkey,1
Ukraine,Turkey,1
Ukraine,Ukraine,96
Ukraine,Uzbekistan,1
Ukraine,Stateless,258000
Ukraine,Various/Unknown,77
Ukraine,Yemen,1
Uruguay,Belarus,1
Uruguay,Colombia,17
Uruguay,Colombia,1
Uruguay,Cuba,2
Uruguay,Georgia,1
Uruguay,Lithuania,4
Uruguay,Latvia,2
Uruguay,Peru,2
Uruguay,Peru,3
Uruguay,Paraguay,1
Uruguay,Russian Federation,28
Uruguay,Sierra Leone,1
Uruguay,El Salvador,1
Uruguay,Somalia,4
Uruguay,Ukraine,14
Uruguay,Venezuela (Bolivarian Republic of),4
Uruguay,Various/Unknown,2
United States of America,Afghanistan,321
United States of America,Afghanistan,4322
United States of America,Angola,43
United States of America,Angola,134
United States of America,Albania,1746
United States of America,Albania,3549
United States of America,Andorra,1
United States of America,Andorra,1
United States of America,United Arab Emirates,2
United States of America,United Arab Emirates,4
United States of America,Argentina,217
United States of America,Argentina,36
United States of America,Armenia,1686
United States of America,Armenia,2806
United States of America,Antigua and Barbuda,2
United States of America,Antigua and Barbuda,1
United States of America,Australia,3
United States of America,Australia,2
United States of America,Austria,1
United States of America,Austria,1
United States of America,Azerbaijan,299
United States of America,Azerbaijan,1379
United States of America,Burundi,82
United States of America,Burundi,797
United States of America,Belgium,20
United States of America,Belgium,4
United States of America,Benin,6
United States of America,Benin,13
United States of America,Burkina Faso,14
United States of America,Burkina Faso,30
United States of America,Bangladesh,1213
United States of America,Bangladesh,1396
United States of America,Bulgaria,600
United States of America,Bulgaria,649
United States of America,Bahrain,13
United States of America,Bahrain,12
United States of America,Bahamas,7
United States of America,Bahamas,1
United States of America,Bosnia and Herzegovina,51
United States of America,Bosnia and Herzegovina,106410
United States of America,Bosnia and Herzegovina,36
United States of America,Belarus,112
United States of America,Belarus,2245
United States of America,Belize,14
United States of America,Belize,7
United States of America,Bolivia (Plurinational State of),55
United States of America,Bolivia (Plurinational State of),38
United States of America,Brazil,573
United States of America,Brazil,173
United States of America,Barbados,1
United States of America,Barbados,2
United States of America,Bhutan,6
United States of America,Bhutan,2
United States of America,Botswana,1
United States of America,Central African Rep.,4
United States of America,Central African Rep.,7
United States of America,Canada,7
United States of America,Canada,20
United States of America,Switzerland,1
United States of America,Chile,42
United States of America,Chile,17
United States of America,China,11810
United States of America,China,11148
United States of America,Cote d'Ivoire,128
United States of America,Cote d'Ivoire,189
United States of America,Cameroon,440
United States of America,Cameroon,1376
United States of America,Dem. Rep. of the Congo,145
United States of America,Dem. Rep. of the Congo,2742
United States of America,Congo,387
United States of America,Congo,917
United States of America,Colombia,2489
United States of America,Colombia,2614
United States of America,Comoros,3
United States of America,Cabo Verde,13
United States of America,Cabo Verde,1
United States of America,Costa Rica,15
United States of America,Costa Rica,1
United States of America,Cuba,3049
United States of America,Cuba,15683
United States of America,Cyprus,1
United States of America,Czech Rep.,8
United States of America,Czech Rep.,6
United States of America,Germany,34
United States of America,Germany,23
United States of America,Djibouti,2
United States of America,Djibouti,39
United States of America,Dominica,6
United States of America,Dominica,1
United States of America,Denmark,4
United States of America,Dominican Rep.,19
United States of America,Dominican Rep.,4
United States of America,Algeria,155
United States of America,Algeria,846
United States of America,Ecuador,121
United States of America,Ecuador,42
United States of America,Egypt,666
United States of America,Egypt,2196
United States of America,Eritrea,194
United States of America,Eritrea,807
United States of America,Spain,10
United States of America,Spain,2
United States of America,Estonia,39
United States of America,Estonia,241
United States of America,Ethiopia,1283
United States of America,Ethiopia,9765
United States of America,Finland,3
United States of America,Finland,4
United States of America,Fiji,1091
United States of America,Fiji,370
United States of America,France,28
United States of America,France,13
United States of America,Gabon,2
United States of America,Gabon,3
United States of America,United Kingdom,56
United States of America,United Kingdom,77
United States of America,Georgia,310
United States of America,Georgia,753
United States of America,Ghana,278
United States of America,Ghana,257
United States of America,Guinea,360
United States of America,Guinea,432
United States of America,Gambia,220
United States of America,Gambia,497
United States of America,Guinea-Bissau,10
United States of America,Guinea-Bissau,2
United States of America,Equatorial Guinea,2
United States of America,Equatorial Guinea,16
United States of America,Greece,8
United States of America,Greece,5
United States of America,Grenada,2
United States of America,Grenada,1
United States of America,Guatemala,101646
United States of America,Guatemala,3612
United States of America,Guyana,65
United States of America,Guyana,13
United States of America,Honduras,1044
United States of America,Honduras,528
United States of America,Croatia,80
United States of America,Croatia,4927
United States of America,Haiti,19425
United States of America,Haiti,5160
United States of America,Hungary,25
United States of America,Hungary,46
United States of America,Indonesia,886
United States of America,Indonesia,2778
United States of America,India,4998
United States of America,India,6374
United States of America,Ireland,1
United States of America,Iran (Islamic Rep. of),1380
United States of America,Iran (Islamic Rep. of),15472
United States of America,Iraq,370
United States of America,Iraq,19290
United States of America,Iceland,1
United States of America,Iceland,1
United States of America,Israel,68
United States of America,Israel,44
United States of America,Italy,6
United States of America,Italy,8
United States of America,Jamaica,58
United States of America,Jamaica,15
United States of America,Jordan,319
United States of America,Jordan,242
United States of America,Japan,11
United States of America,Kazakhstan,131
United States of America,Kazakhstan,959
United States of America,Kenya,185
United States of America,Kenya,449
United States of America,Kyrgyzstan,32
United States of America,Kyrgyzstan,362
United States of America,Cambodia,186
United States of America,Cambodia,458
United States of America,Saint Kitts and Nevis,3
United States of America,Rep. of Korea,25
United States of America,Rep. of Korea,7
United States of America,Kuwait,34
United States of America,Kuwait,88
United States of America,Lao People's Dem. Rep.,194
United States of America,Lao People's Dem. Rep.,3387
United States of America,Lebanon,419
United States of America,Lebanon,447
United States of America,Liberia,1351
United States of America,Liberia,10822
United States of America,Libya,5
United States of America,Libya,46
United States of America,Saint Lucia,7
United States of America,Saint Lucia,4
United States of America,Sri Lanka,300
United States of America,Sri Lanka,1084
United States of America,Lesotho,1
United States of America,Lesotho,1
United States of America,Lithuania,30
United States of America,Lithuania,53
United States of America,Latvia,48
United States of America,Latvia,343
United States of America,"China, Macao SAR",1
United States of America,Morocco,14
United States of America,Morocco,25
United States of America,Monaco,1
United States of America,Rep. of Moldova,45
United States of America,Rep. of Moldova,2128
United States of America,Madagascar,5
United States of America,Madagascar,10
United States of America,Maldives,1
United States of America,Maldives,1
United States of America,Mexico,11902
United States of America,Mexico,470
United States of America,The former Yugoslav Republic of Macedonia,115
United States of America,The former Yugoslav Republic of Macedonia,122
United States of America,Mali,54
United States of America,Mali,53
United States of America,Malta,3
United States of America,Myanmar,485
United States of America,Myanmar,3006
United States of America,Mongolia,11
United States of America,Mongolia,4
United States of America,Mozambique,1
United States of America,Mozambique,2
United States of America,Mauritania,1207
United States of America,Mauritania,1900
United States of America,Mauritius,1
United States of America,Mauritius,5
United States of America,Malawi,4
United States of America,Malawi,8
United States of America,Malaysia,25
United States of America,Malaysia,29
United States of America,Namibia,5
United States of America,Niger,96
United States of America,Niger,425
United States of America,Nigeria,689
United States of America,Nigeria,2232
United States of America,Nicaragua,13081
United States of America,Nicaragua,1125
United States of America,Netherlands,4
United States of America,Netherlands,1
United States of America,Norway,1
United States of America,Norway,1
United States of America,Nepal,123
United States of America,Nepal,172
United States of America,Nauru,3
United States of America,New Zealand,2
United States of America,Oman,6
United States of America,Oman,1
United States of America,Pakistan,1438
United States of America,Pakistan,2668
United States of America,Panama,45
United States of America,Panama,20
United States of America,Peru,1304
United States of America,Peru,2623
United States of America,Philippines,1604
United States of America,Philippines,302
United States of America,Palau,1
United States of America,Poland,112
United States of America,Poland,57
United States of America,Dem. People's Rep. of Korea,2
United States of America,Dem. People's Rep. of Korea,2
United States of America,Portugal,12
United States of America,Portugal,5
United States of America,Paraguay,6
United States of America,Paraguay,4
United States of America,Palestinian,3
United States of America,Qatar,1
United States of America,Qatar,1
United States of America,Romania,1301
United States of America,Romania,567
United States of America,Russian Federation,2367
United States of America,Russian Federation,11916
United States of America,Rwanda,82
United States of America,Rwanda,1335
United States of America,Saudi Arabia,9
United States of America,Saudi Arabia,27
United States of America,Sudan,374
United States of America,Sudan,10754
United States of America,Senegal,136
United States of America,Senegal,109
United States of America,Singapore,4
United States of America,Singapore,10
United States of America,Sierra Leone,544
United States of America,Sierra Leone,2949
United States of America,El Salvador,176197
United States of America,El Salvador,1918
United States of America,San Marino,2
United States of America,San Marino,4
United States of America,Somalia,1802
United States of America,Somalia,34005
United States of America,Serbia and Kosovo (S/RES/1244 (1999)),79
United States of America,Serbia and Kosovo (S/RES/1244 (1999)),16143
United States of America,Serbia and Kosovo (S/RES/1244 (1999)),893
United States of America,Sao Tome and Principe,1
United States of America,Suriname,40
United States of America,Suriname,65
United States of America,Slovakia,21
United States of America,Slovakia,36
United States of America,Slovenia,9
United States of America,Slovenia,8
United States of America,Sweden,2
United States of America,Sweden,1
United States of America,Seychelles,5
United States of America,Seychelles,4
United States of America,Syrian Arab Rep.,168
United States of America,Syrian Arab Rep.,560
United States of America,Chad,15
United States of America,Chad,156
United States of America,Togo,126
United States of America,Togo,1070
United States of America,Thailand,32
United States of America,Thailand,9
United States of America,Tajikistan,6
United States of America,Tajikistan,117
United States of America,Turkmenistan,10
United States of America,Turkmenistan,78
United States of America,Tonga,7
United States of America,Trinidad and Tobago,55
United States of America,Trinidad and Tobago,10
United States of America,Tunisia,11
United States of America,Tunisia,17
United States of America,Turkey,112
United States of America,Turkey,194
United States of America,United Rep. of Tanzania,11
United States of America,United Rep. of Tanzania,17
United States of America,Uganda,279
United States of America,Uganda,519
United States of America,Ukraine,732
United States of America,Ukraine,17231
United States of America,Uruguay,11
United States of America,Uruguay,1
United States of America,Uzbekistan,134
United States of America,Uzbekistan,1853
United States of America,Venezuela (Bolivarian Republic of),45
United States of America,Venezuela (Bolivarian Republic of),54
United States of America,Viet Nam,203
United States of America,Viet Nam,49008
United States of America,Samoa,1
United States of America,Stateless,191
United States of America,Stateless,301
United States of America,Various/Unknown,4679
United States of America,Various/Unknown,87238
United States of America,Yemen,210
United States of America,Yemen,263
United States of America,South Africa,37
United States of America,South Africa,48
United States of America,Zambia,16
United States of America,Zambia,34
United States of America,Zimbabwe,6
United States of America,Zimbabwe,17
Uzbekistan,Afghanistan,1235
Uzbekistan,Afghanistan,8348
Uzbekistan,Azerbaijan,8
Uzbekistan,Azerbaijan,1
Uzbekistan,Bosnia and Herzegovina,2
Uzbekistan,Kyrgyzstan,1
Uzbekistan,Tajikistan,2
Uzbekistan,Tajikistan,30001
Venezuela (Bolivarian Republic of),Colombia,72
Venezuela (Bolivarian Republic of),Colombia,34
Venezuela (Bolivarian Republic of),Cuba,1
Venezuela (Bolivarian Republic of),Guyana,1
Venezuela (Bolivarian Republic of),Haiti,32
Venezuela (Bolivarian Republic of),Hungary,1
Venezuela (Bolivarian Republic of),Iraq,4
Venezuela (Bolivarian Republic of),Liberia,2
Venezuela (Bolivarian Republic of),Latvia,1
Venezuela (Bolivarian Republic of),Nigeria,4
Venezuela (Bolivarian Republic of),Nicaragua,36
Venezuela (Bolivarian Republic of),Peru,8
Venezuela (Bolivarian Republic of),Poland,3
Venezuela (Bolivarian Republic of),Russian Federation,1
Venezuela (Bolivarian Republic of),Sierra Leone,1
Venezuela (Bolivarian Republic of),Serbia and Kosovo (S/RES/1244 (1999)),5
Venezuela (Bolivarian Republic of),Uruguay,4
Venezuela (Bolivarian Republic of),Stateless,1
Viet Nam,Cambodia,15945
Yemen,Angola,2
Yemen,Burundi,2
Yemen,Congo,2
Yemen,Djibouti,1
Yemen,Algeria,5
Yemen,Egypt,14
Yemen,Egypt,3
Yemen,Eritrea,81
Yemen,Eritrea,2566
Yemen,Eritrea,3
Yemen,Ethiopia,306
Yemen,Ethiopia,1203
Yemen,Ethiopia,9
Yemen,Greece,5
Yemen,Iraq,341
Yemen,Iraq,85
Yemen,Jordan,6
Yemen,Kenya,3
Yemen,Liberia,3
Yemen,Palestinian,80
Yemen,Palestinian,45
Yemen,Saudi Arabia,2
Yemen,Sudan,556
Yemen,Sudan,91
Yemen,Somalia,56524
Yemen,Somalia,395
Yemen,Syrian Arab Rep.,1
Yemen,Syrian Arab Rep.,10
Yemen,Uzbekistan,1
Yemen,Viet Nam,12
Yemen,Viet Nam,9
South Africa,Afghanistan,8
South Africa,Afghanistan,5
South Africa,Angola,371
South Africa,Angola,3897
South Africa,Burundi,1165
South Africa,Burundi,632
South Africa,Benin,82
South Africa,Bangladesh,418
South Africa,Bulgaria,221
South Africa,Bosnia and Herzegovina,8
South Africa,Bosnia and Herzegovina,16
South Africa,China,392
South Africa,Cote d'Ivoire,250
South Africa,Cameroon,284
South Africa,Dem. Rep. of the Congo,759
South Africa,Dem. Rep. of the Congo,4454
South Africa,Dem. Rep. of the Congo,15
South Africa,Congo,658
South Africa,Congo,592
South Africa,Comoros,76
South Africa,Cuba,1
South Africa,Cuba,1
South Africa,Algeria,108
South Africa,Egypt,66
South Africa,Egypt,1
South Africa,Eritrea,239
South Africa,Ethiopia,1355
South Africa,Ethiopia,4
South Africa,Ghana,346
South Africa,Ghana,2
South Africa,Croatia,3
South Africa,Croatia,7
South Africa,India,1450
South Africa,Iran (Islamic Rep. of),2
South Africa,Iraq,22
South Africa,Iraq,7
South Africa,Kenya,304
South Africa,Kenya,1
South Africa,Liberia,122
South Africa,Liberia,120
South Africa,Sri Lanka,9
South Africa,Mali,39
South Africa,Nigeria,1036
South Africa,Nigeria,3
South Africa,Nigeria,1
South Africa,Pakistan,1389
South Africa,Pakistan,3
South Africa,Rwanda,432
South Africa,Rwanda,402
South Africa,Sudan,129
South Africa,Sudan,76
South Africa,Sudan,1
South Africa,Senegal,655
South Africa,Sierra Leone,202
South Africa,Sierra Leone,1
South Africa,Somalia,626
South Africa,Somalia,4810
South Africa,Somalia,3
South Africa,Serbia and Kosovo (S/RES/1244 (1999)),48
South Africa,Serbia and Kosovo (S/RES/1244 (1999)),25
South Africa,United Rep. of Tanzania,550
South Africa,Uganda,471
South Africa,Various/Unknown,748
South Africa,Zambia,96
South Africa,Zambia,2
Zambia,Angola,3
Zambia,Angola,198154
Zambia,Angola,98
Zambia,Burundi,35
Zambia,Burundi,1796
Zambia,Burundi,7
Zambia,Botswana,2
Zambia,Dem. Rep. of the Congo,59
Zambia,Dem. Rep. of the Congo,45051
Zambia,Dem. Rep. of the Congo,5800
Zambia,Rwanda,89
Zambia,Rwanda,4809
Zambia,Rwanda,59
Zambia,Somalia,18
Zambia,Somalia,699
Zambia,Various/Unknown,55
Zambia,Various/Unknown,431
Zimbabwe,Afghanistan,82
Zimbabwe,Angola,2
Zimbabwe,Angola,74
Zimbabwe,Burundi,9
Zimbabwe,Burundi,406
Zimbabwe,Dem. Rep. of the Congo,16
Zimbabwe,Dem. Rep. of the Congo,1914
Zimbabwe,Eritrea,2
Zimbabwe,Eritrea,18
Zimbabwe,Ethiopia,7
Zimbabwe,Ethiopia,96
Zimbabwe,Mauritius,24
Zimbabwe,Rwanda,24
Zimbabwe,Rwanda,1415
Zimbabwe,Sudan,2
Zimbabwe,Sudan,34
Zimbabwe,Sierra Leone,22
Zimbabwe,Somalia,6
Zimbabwe,Somalia,24
Zimbabwe,Serbia and Kosovo (S/RES/1244 (1999)),6
Zimbabwe,Uganda,12
