Country / territory of asylum/residence,Origin,Value
Benin,Syrian Arab Rep.,1
Benin,Chad,6
Benin,Chad,214
Benin,Chad,1
Benin,Togo,35
Benin,Togo,5912
Benin,Togo,20
Benin,Viet Nam,3
Bonaire,Eritrea,1
Burkina Faso,Angola,2
Burkina Faso,Burundi,44
Burkina Faso,Burundi,61
Burkina Faso,Central African Rep.,24
Burkina Faso,Central African Rep.,2
Burkina Faso,Cote d'Ivoire,98
Burkina Faso,Cote d'Ivoire,21
Burkina Faso,Cameroon,21
Burkina Faso,Cameroon,8
Burkina Faso,Dem. Rep. of the Congo,52
Burkina Faso,Dem. Rep. of the Congo,42
Burkina Faso,Dem. Rep. of the Congo,8
Burkina Faso,Congo,67
Burkina Faso,Congo,98
Burkina Faso,Algeria,3
Burkina Faso,Ghana,2
Burkina Faso,Guinea,4
Burkina Faso,Guinea,3
Burkina Faso,Sri Lanka,3
Burkina Faso,Mali,1
Burkina Faso,Mali,3
Burkina Faso,Mauritania,1
Burkina Faso,Niger,9
Burkina Faso,Nigeria,20
Burkina Faso,Rwanda,28
Burkina Faso,Rwanda,77
Burkina Faso,Sudan,2
Burkina Faso,Sudan,6
Burkina Faso,Senegal,1
Burkina Faso,Chad,85
Burkina Faso,Chad,170
Burkina Faso,Chad,1
Burkina Faso,Togo,70
Burkina Faso,Togo,32
Burkina Faso,Viet Nam,5
Bangladesh,Iran (Islamic Rep. of),4
Bangladesh,Iraq,3
Bangladesh,Liberia,0
Bangladesh,Sri Lanka,3
Bangladesh,Myanmar,0
Bangladesh,Myanmar,229226
Bangladesh,Palestinian,2
Bangladesh,Somalia,0
Bangladesh,Somalia,15
Bulgaria,Afghanistan,402
Bulgaria,Afghanistan,2048
Bulgaria,Angola,5
Bulgaria,Albania,10
Bulgaria,Armenia,26
Bulgaria,Armenia,32
Bulgaria,Azerbaijan,17
Bulgaria,Azerbaijan,3
Bulgaria,Burundi,2
Bulgaria,Burundi,3
Bulgaria,Benin,2
Bulgaria,Burkina Faso,1
Bulgaria,Bangladesh,7
Bulgaria,Bangladesh,15
Bulgaria,Bahrain,1
Bulgaria,Bosnia and Herzegovina,1
Bulgaria,Bosnia and Herzegovina,35
Bulgaria,Belarus,1
Bulgaria,Belarus,2
Bulgaria,Bolivia (Plurinational State of),0
Bulgaria,China,4
Bulgaria,Cote d'Ivoire,0
Bulgaria,Cote d'Ivoire,2
Bulgaria,Cameroon,1
Bulgaria,Cameroon,5
Bulgaria,Dem. Rep. of the Congo,7
Bulgaria,Dem. Rep. of the Congo,33
Bulgaria,Congo,4
Bulgaria,Congo,26
Bulgaria,Colombia,1
Bulgaria,Comoros,2
Bulgaria,Cuba,2
Bulgaria,Cuba,6
Bulgaria,Dominican Rep.,0
Bulgaria,Algeria,0
Bulgaria,Algeria,21
Bulgaria,Ecuador,0
Bulgaria,Egypt,1
Bulgaria,Egypt,4
Bulgaria,Eritrea,2
Bulgaria,Eritrea,10
Bulgaria,Ethiopia,3
Bulgaria,Ethiopia,60
Bulgaria,Georgia,10
Bulgaria,Georgia,3
Bulgaria,Ghana,1
Bulgaria,Ghana,1
Bulgaria,Guinea,3
Bulgaria,Guinea,2
Bulgaria,Gambia,2
Bulgaria,India,23
Bulgaria,India,2
Bulgaria,Iran (Islamic Rep. of),4
Bulgaria,Iran (Islamic Rep. of),244
Bulgaria,Iraq,559
Bulgaria,Iraq,1990
Bulgaria,Jordan,2
Bulgaria,Jordan,3
Bulgaria,Kazakhstan,0
Bulgaria,Kyrgyzstan,6
Bulgaria,Lebanon,10
Bulgaria,Lebanon,28
Bulgaria,Liberia,0
Bulgaria,Liberia,12
Bulgaria,Libya,1
Bulgaria,Sri Lanka,18
Bulgaria,Sri Lanka,4
Bulgaria,Lithuania,1
Bulgaria,Morocco,8
Bulgaria,Rep. of Moldova,3
Bulgaria,The former Yugoslav Republic of Macedonia,1
Bulgaria,Mali,1
Bulgaria,Myanmar,0
Bulgaria,Mongolia,5
Bulgaria,Mauritania,6
Bulgaria,Malaysia,1
Bulgaria,Nigeria,4
Bulgaria,Nigeria,10
Bulgaria,Nicaragua,0
Bulgaria,Nepal,2
Bulgaria,Pakistan,46
Bulgaria,Pakistan,1
Bulgaria,Peru,1
Bulgaria,Russian Federation,18
Bulgaria,Russian Federation,8
Bulgaria,Rwanda,3
Bulgaria,Sudan,14
Bulgaria,Sudan,186
Bulgaria,Senegal,1
Bulgaria,Senegal,1
Bulgaria,Sierra Leone,8
Bulgaria,Sierra Leone,12
Bulgaria,Somalia,11
Bulgaria,Somalia,129
Bulgaria,Serbia and Kosovo (S/RES/1244 (1999)),22
Bulgaria,Serbia and Kosovo (S/RES/1244 (1999)),118
Bulgaria,Syrian Arab Rep.,30
Bulgaria,Syrian Arab Rep.,95
Bulgaria,Chad,1
Bulgaria,Tajikistan,2
Bulgaria,Turkmenistan,2
Bulgaria,Turkmenistan,1
Bulgaria,Tunisia,2
Bulgaria,Tunisia,12
Bulgaria,Turkey,0
Bulgaria,Turkey,97
Bulgaria,United Rep. of Tanzania,0
Bulgaria,United Rep. of Tanzania,4
Bulgaria,Uganda,1
Bulgaria,Ukraine,8
Bulgaria,Uzbekistan,4
Bulgaria,Stateless,81
Bulgaria,Stateless,232
Bulgaria,Various/Unknown,5
Bulgaria,Yemen,3
Bulgaria,Yemen,2
Bulgaria,South Africa,1
Bulgaria,Zambia,0
Bulgaria,Zambia,1
Bulgaria,Zimbabwe,2
Bahrain,Egypt,2
Bahrain,Ethiopia,1
Bahrain,Iraq,66
Bahrain,Iraq,165
Bahrain,Sudan,0
Bahrain,Stateless,0
Bahamas,Cuba,1
Bahamas,Cuba,27
Bahamas,Haiti,8
Bahamas,Nigeria,0
Bahamas,Nigeria,1
Bosnia and Herzegovina,Afghanistan,11
Bosnia and Herzegovina,Bosnia and Herzegovina,113365
Bosnia and Herzegovina,Bosnia and Herzegovina,52713
Bosnia and Herzegovina,Bosnia and Herzegovina,277
Bosnia and Herzegovina,Bosnia and Herzegovina,5000
Bosnia and Herzegovina,China,1
Bosnia and Herzegovina,Cameroon,3
Bosnia and Herzegovina,Germany,0
Bosnia and Herzegovina,Algeria,2
Bosnia and Herzegovina,Algeria,1
Bosnia and Herzegovina,Ethiopia,3
Bosnia and Herzegovina,France,1
Bosnia and Herzegovina,Georgia,0
Bosnia and Herzegovina,Croatia,0
Bosnia and Herzegovina,Croatia,6836
Bosnia and Herzegovina,Croatia,397
Bosnia and Herzegovina,Haiti,1
Bosnia and Herzegovina,Iran (Islamic Rep. of),3
Bosnia and Herzegovina,Iraq,3
Bosnia and Herzegovina,Kazakhstan,0
Bosnia and Herzegovina,Sri Lanka,1
Bosnia and Herzegovina,Rep. of Moldova,3
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,1
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,4
Bosnia and Herzegovina,Montenegro,1
Bosnia and Herzegovina,Montenegro,1
Bosnia and Herzegovina,Nigeria,1
Bosnia and Herzegovina,Pakistan,1
Bosnia and Herzegovina,Palestinian,4
Bosnia and Herzegovina,Romania,0
Bosnia and Herzegovina,Russian Federation,1
Bosnia and Herzegovina,Saudi Arabia,1
Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),118
Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),163
Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),38
Bosnia and Herzegovina,Syrian Arab Rep.,2
Bosnia and Herzegovina,Syrian Arab Rep.,1
Bosnia and Herzegovina,Tunisia,1
Bosnia and Herzegovina,Turkey,0
Belarus,Afghanistan,55
Belarus,Afghanistan,417
Belarus,Armenia,3
Belarus,Azerbaijan,0
Belarus,Azerbaijan,25
Belarus,Belarus,7731
Belarus,Dem. Rep. of the Congo,0
Belarus,Ethiopia,10
Belarus,Georgia,7
Belarus,Georgia,96
Belarus,Georgia,3
Belarus,India,1
Belarus,Iran (Islamic Rep. of),0
Belarus,Iran (Islamic Rep. of),14
Belarus,Iraq,1
Belarus,Kazakhstan,0
Belarus,Kyrgyzstan,0
Belarus,Lebanon,0
Belarus,Liberia,1
Belarus,Rep. of Moldova,0
Belarus,Madagascar,0
Belarus,Nigeria,0
Belarus,Pakistan,0
Belarus,Poland,0
Belarus,Palestinian,5
Belarus,Russian Federation,1
Belarus,Rwanda,1
Belarus,Sudan,0
Belarus,Tajikistan,0
Belarus,Tajikistan,15
Belarus,Ukraine,1
Belarus,Uzbekistan,1
Belarus,Stateless,1
Belize,Cuba,0
Belize,Guatemala,4
Belize,Honduras,4
Belize,Myanmar,0
Belize,Nepal,1
Belize,El Salvador,21
Belize,El Salvador,134
Belize,El Salvador,2
Belize,Somalia,0
Bolivia (Plurinational State of),Angola,1
Bolivia (Plurinational State of),Chile,8
Bolivia (Plurinational State of),Cameroon,1
Bolivia (Plurinational State of),Congo,1
Bolivia (Plurinational State of),Colombia,33
Bolivia (Plurinational State of),Colombia,127
Bolivia (Plurinational State of),Colombia,2
Bolivia (Plurinational State of),Cuba,9
Bolivia (Plurinational State of),Ecuador,2
Bolivia (Plurinational State of),Ethiopia,2
Bolivia (Plurinational State of),Ghana,1
Bolivia (Plurinational State of),Honduras,3
Bolivia (Plurinational State of),Honduras,1
Bolivia (Plurinational State of),Iraq,16
Bolivia (Plurinational State of),Israel,1
Bolivia (Plurinational State of),Peru,3
Bolivia (Plurinational State of),Peru,515
Bolivia (Plurinational State of),Peru,1
Bolivia (Plurinational State of),Portugal,1
Bolivia (Plurinational State of),Russian Federation,5
Bolivia (Plurinational State of),Serbia and Kosovo (S/RES/1244 (1999)),1
Bolivia (Plurinational State of),Slovakia,1
Bolivia (Plurinational State of),Syrian Arab Rep.,2
Bolivia (Plurinational State of),Ukraine,1
Bolivia (Plurinational State of),United States of America,0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),1
Brazil,Afghanistan,1
Brazil,Afghanistan,22
Brazil,Angola,17
Brazil,Angola,1686
Brazil,Angola,1
Brazil,Argentina,0
Brazil,Argentina,11
Brazil,Armenia,3
Brazil,Burundi,2
Brazil,Burundi,33
Brazil,Benin,0
Brazil,Burkina Faso,1
Brazil,Burkina Faso,1
Brazil,Bangladesh,25
Brazil,Bosnia and Herzegovina,4
Brazil,Bolivia (Plurinational State of),11
Brazil,Bolivia (Plurinational State of),119
Brazil,Bhutan,1
Brazil,Bhutan,7
Brazil,Central African Rep.,3
Brazil,Chile,21
Brazil,China,4
Brazil,Cote d'Ivoire,2
Brazil,Cote d'Ivoire,16
Brazil,Cameroon,0
Brazil,Cameroon,6
Brazil,Dem. Rep. of the Congo,12
Brazil,Dem. Rep. of the Congo,443
Brazil,Congo,0
Brazil,Congo,8
Brazil,Colombia,16
Brazil,Colombia,602
Brazil,Colombia,7
Brazil,Cabo Verde,1
Brazil,Cuba,29
Brazil,Cuba,133
Brazil,Dominican Rep.,2
Brazil,Algeria,7
Brazil,Ecuador,2
Brazil,Ecuador,26
Brazil,Egypt,1
Brazil,Egypt,4
Brazil,Eritrea,7
Brazil,Eritrea,20
Brazil,Ethiopia,3
Brazil,Ethiopia,20
Brazil,Georgia,10
Brazil,Ghana,6
Brazil,Ghana,6
Brazil,Guinea,4
Brazil,Guinea,4
Brazil,Gambia,1
Brazil,Gambia,2
Brazil,Guinea-Bissau,6
Brazil,Guinea-Bissau,10
Brazil,Guatemala,2
Brazil,Croatia,5
Brazil,Haiti,592
Brazil,Haiti,3
Brazil,Hungary,1
Brazil,India,1
Brazil,Iran (Islamic Rep. of),1
Brazil,Iran (Islamic Rep. of),31
Brazil,Iraq,6
Brazil,Iraq,202
Brazil,Israel,15
Brazil,Italy,1
Brazil,Jordan,1
Brazil,Kenya,1
Brazil,Kuwait,1
Brazil,Lebanon,0
Brazil,Lebanon,29
Brazil,Liberia,1
Brazil,Liberia,258
Brazil,Libya,2
Brazil,Sri Lanka,0
Brazil,Sri Lanka,5
Brazil,Morocco,0
Brazil,Morocco,4
Brazil,The former Yugoslav Republic of Macedonia,0
Brazil,The former Yugoslav Republic of Macedonia,6
Brazil,Mali,3
Brazil,Mozambique,1
Brazil,Mozambique,1
Brazil,Mauritania,0
Brazil,Mauritania,2
Brazil,Nigeria,15
Brazil,Nigeria,29
Brazil,Nicaragua,1
Brazil,Nepal,0
Brazil,Nepal,2
Brazil,Pakistan,29
Brazil,Pakistan,16
Brazil,Peru,1
Brazil,Peru,45
Brazil,Poland,2
Brazil,Paraguay,0
Brazil,Paraguay,7
Brazil,Palestinian,4
Brazil,Palestinian,117
Brazil,Romania,1
Brazil,Russian Federation,9
Brazil,Rwanda,18
Brazil,Sudan,6
Brazil,Sudan,39
Brazil,Senegal,15
Brazil,Sierra Leone,2
Brazil,Sierra Leone,136
Brazil,El Salvador,4
Brazil,Somalia,18
Brazil,Somalia,36
Brazil,Serbia and Kosovo (S/RES/1244 (1999)),77
Brazil,Slovakia,0
Brazil,Slovenia,1
Brazil,Syrian Arab Rep.,0
Brazil,Syrian Arab Rep.,5
Brazil,Chad,2
Brazil,Tunisia,0
Brazil,Turkey,0
Brazil,United Rep. of Tanzania,5
Brazil,Uganda,0
Brazil,Uganda,1
Brazil,Ukraine,1
Brazil,Uruguay,1
Brazil,Uruguay,1
Brazil,United States of America,7
Brazil,United States of America,1
Brazil,Uzbekistan,1
Brazil,Venezuela (Bolivarian Republic of),0
Brazil,Viet Nam,0
Brazil,Viet Nam,4
Brazil,Stateless,0
Brazil,Stateless,5
Brazil,South Africa,1
Brazil,South Africa,3
Brazil,Zimbabwe,1
Brazil,Zimbabwe,4
Brunei Darussalam,Brunei Darussalam,20992
Botswana,Angola,512
Botswana,Angola,4
Botswana,Burundi,17
Botswana,Burundi,61
Botswana,Burundi,1
Botswana,Dem. Rep. of the Congo,95
Botswana,Dem. Rep. of the Congo,116
Botswana,Algeria,1
Botswana,Eritrea,8
Botswana,Ethiopia,4
Botswana,Ethiopia,8
Botswana,Kenya,1
Botswana,Kenya,2
Botswana,Kenya,1
Botswana,Namibia,967
Botswana,Namibia,28
Botswana,Rwanda,10
Botswana,Rwanda,63
Botswana,Sudan,3
Botswana,Sudan,10
Botswana,Sierra Leone,0
Botswana,Somalia,25
Botswana,Somalia,478
Botswana,Uganda,22
Botswana,Uganda,10
Botswana,Zimbabwe,72
Botswana,Zimbabwe,750
Botswana,Zimbabwe,77
Central African Rep.,Angola,1
Central African Rep.,Angola,11
Central African Rep.,Burundi,1
Central African Rep.,Burundi,26
Central African Rep.,Burkina Faso,3
Central African Rep.,Burkina Faso,5
Central African Rep.,Central African Rep.,192529
Central African Rep.,Cote d'Ivoire,7
Central African Rep.,Cote d'Ivoire,20
Central African Rep.,Cameroon,5
Central African Rep.,Cameroon,2
Central African Rep.,Dem. Rep. of the Congo,783
Central African Rep.,Dem. Rep. of the Congo,15300
Central African Rep.,Congo,24
Central African Rep.,Congo,18
Central African Rep.,Guinea,1
Central African Rep.,Guinea-Bissau,1
Central African Rep.,Guinea-Bissau,1
Central African Rep.,Liberia,5
Central African Rep.,Liberia,26
Central African Rep.,Mauritania,1
Central African Rep.,Niger,2
Central African Rep.,Nigeria,4
Central African Rep.,Nigeria,4
Central African Rep.,Rwanda,18
Central African Rep.,Rwanda,331
Central African Rep.,Sudan,143
Central African Rep.,Sudan,4615
Central African Rep.,Sudan,2
Central African Rep.,Sierra Leone,8
Central African Rep.,Somalia,2
Central African Rep.,Somalia,2
Central African Rep.,Chad,213
Central African Rep.,Chad,1198
Central African Rep.,Togo,1
Central African Rep.,Togo,2
Central African Rep.,United Rep. of Tanzania,2
Central African Rep.,Uganda,1
Central African Rep.,Uganda,3
Central African Rep.,Zambia,3
Canada,Aruba,1
Canada,Afghanistan,592
Canada,Afghanistan,2727
Canada,Angola,23
Canada,Angola,1030
Canada,Albania,507
Canada,Albania,2166
Canada,United Arab Emirates,19
Canada,United Arab Emirates,30
Canada,Argentina,63
Canada,Argentina,363
Canada,Armenia,40
Canada,Armenia,179
Canada,Antigua and Barbuda,27
Canada,Antigua and Barbuda,28
Canada,Australia,10
Canada,Australia,3
Canada,Austria,1
Canada,Azerbaijan,37
Canada,Azerbaijan,714
Canada,Burundi,212
Canada,Burundi,1968
Canada,Belgium,6
Canada,Belgium,16
Canada,Benin,10
Canada,Benin,61
Canada,Burkina Faso,25
Canada,Burkina Faso,140
Canada,Bangladesh,251
Canada,Bangladesh,2213
Canada,Bulgaria,71
Canada,Bulgaria,1119
Canada,Bahrain,6
Canada,Bahrain,5
Canada,Bahamas,28
Canada,Bahamas,3
Canada,Bosnia and Herzegovina,63
Canada,Bosnia and Herzegovina,104
Canada,Bosnia and Herzegovina,7
Canada,Belarus,40
Canada,Belarus,327
Canada,Belize,5
Canada,Belize,5
Canada,Bermuda,1
Canada,Bolivia (Plurinational State of),28
Canada,Bolivia (Plurinational State of),165
Canada,Brazil,179
Canada,Brazil,168
Canada,Barbados,63
Canada,Barbados,29
Canada,Bhutan,2
Canada,Bhutan,18
Canada,Botswana,170
Canada,Botswana,38
Canada,Central African Rep.,2
Canada,Central African Rep.,60
Canada,Switzerland,1
Canada,Switzerland,10
Canada,Chile,110
Canada,Chile,162
Canada,China,2971
Canada,China,16451
Canada,Cote d'Ivoire,86
Canada,Cote d'Ivoire,421
Canada,Cameroon,246
Canada,Cameroon,746
Canada,Dem. Rep. of the Congo,682
Canada,Dem. Rep. of the Congo,4725
Canada,Congo,87
Canada,Congo,348
Canada,Colombia,2692
Canada,Colombia,16054
Canada,Comoros,1
Canada,Comoros,6
Canada,Cabo Verde,1
Canada,Costa Rica,74
Canada,Costa Rica,320
Canada,Cuba,264
Canada,Cuba,1821
Canada,Cyprus,1
Canada,Cyprus,1
Canada,Czech Rep.,1123
Canada,Czech Rep.,275
Canada,Germany,25
Canada,Germany,80
Canada,Djibouti,193
Canada,Djibouti,275
Canada,Dominica,16
Canada,Dominica,43
Canada,Denmark,1
Canada,Denmark,6
Canada,Dominican Rep.,175
Canada,Dominican Rep.,129
Canada,Algeria,256
Canada,Algeria,877
Canada,Ecuador,91
Canada,Ecuador,226
Canada,Egypt,164
Canada,Egypt,573
Canada,Eritrea,247
Canada,Eritrea,1136
Canada,Spain,40
Canada,Spain,13
Canada,Estonia,15
Canada,Estonia,17
Canada,Ethiopia,245
Canada,Ethiopia,1761
Canada,Finland,2
Canada,Fiji,79
Canada,Fiji,542
Canada,France,33
Canada,France,36
Canada,Gabon,15
Canada,Gabon,54
Canada,United Kingdom,32
Canada,United Kingdom,57
Canada,Georgia,177
Canada,Georgia,495
Canada,Ghana,117
Canada,Ghana,379
Canada,Guinea,185
Canada,Guinea,1094
Canada,Gambia,32
Canada,Gambia,49
Canada,Guinea-Bissau,7
Canada,Guinea-Bissau,23
Canada,Equatorial Guinea,10
Canada,Equatorial Guinea,11
Canada,Greece,31
Canada,Greece,12
Canada,Grenada,63
Canada,Grenada,325
Canada,Guatemala,619
Canada,Guatemala,678
Canada,Guyana,160
Canada,Guyana,602
Canada,"China, Hong Kong SAR",81
Canada,"China, Hong Kong SAR",6
Canada,Honduras,612
Canada,Honduras,492
Canada,Croatia,252
Canada,Croatia,69
Canada,Haiti,3936
Canada,Haiti,2906
Canada,Hungary,3534
Canada,Hungary,1081
Canada,Indonesia,56
Canada,Indonesia,374
Canada,India,1144
Canada,India,5954
Canada,Ireland,2
Canada,Ireland,7
Canada,Iran (Islamic Rep. of),517
Canada,Iran (Islamic Rep. of),3819
Canada,Iraq,291
Canada,Iraq,1730
Canada,Iceland,2
Canada,Israel,650
Canada,Israel,622
Canada,Italy,42
Canada,Italy,13
Canada,Jamaica,520
Canada,Jamaica,348
Canada,Jordan,135
Canada,Jordan,322
Canada,Japan,3
Canada,Japan,15
Canada,Kazakhstan,46
Canada,Kazakhstan,229
Canada,Kenya,153
Canada,Kenya,882
Canada,Kyrgyzstan,22
Canada,Kyrgyzstan,185
Canada,Cambodia,25
Canada,Cambodia,161
Canada,Kiribati,1
Canada,Kiribati,1
Canada,Saint Kitts and Nevis,12
Canada,Saint Kitts and Nevis,4
Canada,Rep. of Korea,188
Canada,Rep. of Korea,296
Canada,Kuwait,32
Canada,Kuwait,73
Canada,Lao People's Dem. Rep.,39
Canada,Lao People's Dem. Rep.,5
Canada,Lebanon,272
Canada,Lebanon,1133
Canada,Liberia,73
Canada,Liberia,99
Canada,Libya,74
Canada,Libya,292
Canada,Saint Lucia,683
Canada,Saint Lucia,328
Canada,Sri Lanka,1283
Canada,Sri Lanka,16967
Canada,Lesotho,3
Canada,Lesotho,5
Canada,Lithuania,103
Canada,Lithuania,114
Canada,Latvia,167
Canada,Latvia,51
Canada,Morocco,96
Canada,Morocco,167
Canada,Rep. of Moldova,119
Canada,Rep. of Moldova,161
Canada,Madagascar,8
Canada,Madagascar,10
Canada,Maldives,1
Canada,Mexico,9322
Canada,Mexico,5281
Canada,The former Yugoslav Republic of Macedonia,57
Canada,The former Yugoslav Republic of Macedonia,123
Canada,Mali,24
Canada,Mali,119
Canada,Malta,1
Canada,Malta,2
Canada,Myanmar,19
Canada,Myanmar,265
Canada,Montenegro,23
Canada,Montenegro,2
Canada,Mongolia,48
Canada,Mongolia,113
Canada,Mozambique,1
Canada,Mozambique,6
Canada,Mauritania,56
Canada,Mauritania,284
Canada,Mauritius,2
Canada,Mauritius,7
Canada,Malawi,14
Canada,Malawi,21
Canada,Malaysia,20
Canada,Malaysia,265
Canada,Namibia,335
Canada,Namibia,26
Canada,Niger,29
Canada,Niger,57
Canada,Nigeria,1552
Canada,Nigeria,3171
Canada,Nicaragua,87
Canada,Nicaragua,132
Canada,Netherlands,16
Canada,Netherlands,29
Canada,Norway,0
Canada,Norway,1
Canada,Nepal,222
Canada,Nepal,863
Canada,New Zealand,1
Canada,New Zealand,2
Canada,Oman,6
Canada,Oman,10
Canada,Pakistan,821
Canada,Pakistan,14526
Canada,Panama,41
Canada,Panama,45
Canada,Peru,257
Canada,Peru,2209
Canada,Philippines,272
Canada,Philippines,300
Canada,Papua New Guinea,1
Canada,Poland,132
Canada,Poland,477
Canada,Dem. People's Rep. of Korea,179
Canada,Dem. People's Rep. of Korea,23
Canada,Portugal,60
Canada,Portugal,12
Canada,Paraguay,11
Canada,Paraguay,40
Canada,Palestinian,109
Canada,Palestinian,584
Canada,Qatar,7
Canada,Qatar,4
Canada,Romania,208
Canada,Romania,952
Canada,Russian Federation,364
Canada,Russian Federation,2311
Canada,Rwanda,275
Canada,Rwanda,1494
Canada,Saudi Arabia,35
Canada,Saudi Arabia,122
Canada,Sudan,59
Canada,Sudan,1431
Canada,Senegal,82
Canada,Senegal,172
Canada,Singapore,10
Canada,Singapore,26
Canada,Solomon Islands,38
Canada,Sierra Leone,17
Canada,Sierra Leone,233
Canada,El Salvador,1117
Canada,El Salvador,912
Canada,San Marino,0
Canada,San Marino,1
Canada,Somalia,875
Canada,Somalia,4149
Canada,Serbia and Kosovo (S/RES/1244 (1999)),263
Canada,Serbia and Kosovo (S/RES/1244 (1999)),573
Canada,Suriname,4
Canada,Suriname,10
Canada,Slovakia,419
Canada,Slovakia,28
Canada,Slovenia,15
Canada,Slovenia,9
Canada,Sweden,23
Canada,Sweden,7
Canada,Swaziland,45
Canada,Swaziland,19
Canada,Seychelles,2
Canada,Seychelles,10
Canada,Syrian Arab Rep.,221
Canada,Syrian Arab Rep.,545
Canada,Turks and Caicos Islands,2
Canada,Chad,51
Canada,Chad,617
Canada,Togo,33
Canada,Togo,274
Canada,Thailand,93
Canada,Thailand,37
Canada,Tibetan,58
Canada,Tajikistan,13
Canada,Tajikistan,44
Canada,Turkmenistan,5
Canada,Turkmenistan,23
Canada,Trinidad and Tobago,141
Canada,Trinidad and Tobago,192
Canada,Tunisia,84
Canada,Tunisia,223
Canada,Turkey,523
Canada,Turkey,4465
Canada,United Rep. of Tanzania,50
Canada,United Rep. of Tanzania,568
Canada,Uganda,108
Canada,Uganda,682
Canada,Ukraine,341
Canada,Ukraine,1871
Canada,Uruguay,44
Canada,Uruguay,147
Canada,United States of America,818
Canada,United States of America,2637
Canada,Uzbekistan,65
Canada,Uzbekistan,247
